"Date","Route","Time","Day","Incident","Direction","Vehicle","delay"
"2024/8/17","134",13:43:00,"Saturday","Mechanical","S",1317,1
"2024/8/17","29",13:43:00,"Saturday","Mechanical","N",9146,1
"2024/8/17","96",13:44:00,"Saturday","Operations - Operator","W",8951,1
"2024/8/17","59",13:48:00,"Saturday","General Delay","W",7009,1
"2024/8/17","935",13:49:00,"Saturday","Mechanical","S",1018,1
"2024/8/17","939",13:49:00,"Saturday","Mechanical","N",3105,1
"2024/8/17","129",13:50:00,"Saturday","Mechanical","S",3131,1
"2024/8/17","29",13:53:00,"Saturday","Mechanical","S",9036,1
"2024/8/17","118",13:54:00,"Saturday","Diversion",NA,0,1
"2024/8/17","131",14:00:00,"Saturday","Mechanical","W",1284,1
"2024/8/17","59",14:03:00,"Saturday","Diversion",NA,7117,1
"2024/8/17","43",14:03:00,"Saturday","Mechanical","N",3233,1
"2024/8/17","59",14:03:00,"Saturday","General Delay","S",7117,1
"2024/8/17","55",14:05:00,"Saturday","Mechanical","E",8322,1
"2024/8/17","7",14:08:00,"Saturday","General Delay",NA,0,0
"2024/8/17","38",14:09:00,"Saturday","Mechanical","E",1214,1
"2024/8/17","89",14:13:00,"Saturday","Mechanical","S",8394,1
"2024/8/17","36",14:13:00,"Saturday","Mechanical","N",1362,1
"2024/8/17","165",14:19:00,"Saturday","General Delay","W",1334,1
"2024/8/17","67",14:19:00,"Saturday","Mechanical","W",8729,1
"2024/8/17","47",14:21:00,"Saturday","Mechanical","N",7087,1
"2024/8/17","96",14:22:00,"Saturday","Mechanical","N",8894,1
"2024/8/17","29",14:26:00,"Saturday","Security","N",9022,1
"2024/8/17","35",14:29:00,"Saturday","Mechanical","S",1066,1
"2024/8/17","102",14:29:00,"Saturday","Operations - Operator","N",3420,1
"2024/8/17","60",14:30:00,"Saturday","Operations - Operator","N",3511,1
"2024/8/17","36",14:31:00,"Saturday","Diversion","W",1372,1
"2024/8/17","935",14:31:00,"Saturday","Mechanical","N",1356,1
"2024/8/17","85",14:34:00,"Saturday","Mechanical","N",1253,1
"2024/8/17","34",14:37:00,"Saturday","Operations - Operator","S",8658,1
"2024/8/17","34",14:37:00,"Saturday","Operations - Operator","S",8658,1
"2024/8/17","106",14:40:00,"Saturday","Diversion",NA,7086,1
"2024/8/17","52",14:41:00,"Saturday","Mechanical","E",1370,1
"2024/8/17","26",14:42:00,"Saturday","Operations - Operator","W",8216,1
"2024/8/17","84",14:44:00,"Saturday","Mechanical","N",1337,1
"2024/8/17","96",14:44:00,"Saturday","General Delay",NA,0,0
"2024/8/17","34",14:47:00,"Saturday","Operations - Operator","S",8658,1
"2024/8/17","109",14:49:00,"Saturday","Operations - Operator","W",8366,1
"2024/8/17","35",14:52:00,"Saturday","Diversion","N",7238,1
"2024/8/17","99",14:56:00,"Saturday","Mechanical","W",3607,1
"2024/8/17","36",14:57:00,"Saturday","Diversion",NA,3701,1
"2024/8/17","35",15:00:00,"Saturday","Mechanical","N",1350,1
"2024/8/17","84",15:01:00,"Saturday","Collision - TTC","W",1337,1
"2024/8/17","37",15:10:00,"Saturday","Operations - Operator","N",8193,1
"2024/8/17","95",15:10:00,"Saturday","Mechanical","W",1227,1
"2024/8/17","123",15:13:00,"Saturday","Operations - Operator","S",8176,1
"2024/8/17","46",15:15:00,"Saturday","Diversion","S",8160,1
"2024/8/17","935",15:32:00,"Saturday","Diversion","S",7295,1
"2024/8/17","44",15:38:00,"Saturday","Operations - Operator","N",8320,1
"2024/8/17","36",15:42:00,"Saturday","Mechanical","W",1371,1
"2024/8/17","45",15:44:00,"Saturday","Mechanical","N",7291,1
"2024/8/17","929",15:58:00,"Saturday","Operations - Operator","N",9149,1
"2024/8/17","59",16:01:00,"Saturday","Mechanical","S",7079,1
"2024/8/17","939",16:06:00,"Saturday","Mechanical","W",3217,1
"2024/8/17","118",16:09:00,"Saturday","General Delay","E",7064,0
"2024/8/17","123",16:24:00,"Saturday","Operations - Operator","S",8195,1
"2024/8/17","95",16:30:00,"Saturday","Mechanical","E",1320,1
"2024/8/17","107",16:36:00,"Saturday","General Delay","W",7116,1
"2024/8/17","95",16:42:00,"Saturday","Mechanical","W",1273,1
"2024/8/17","510",16:42:00,"Saturday","Emergency Services",NA,8647,1
"2024/8/17","60",16:44:00,"Saturday","Utilized Off Route","S",7059,1
"2024/8/17","600",16:56:00,"Saturday","Collision - TTC","W",3464,0
"2024/8/17","29",16:59:00,"Saturday","Mechanical","N",9432,1
"2024/8/17","96",17:02:00,"Saturday","Mechanical","E",3641,1
"2024/8/17","79",17:02:00,"Saturday","Operations - Operator","N",7227,1
"2024/8/17","32",17:07:00,"Saturday","Operations - Operator","E",7252,1
"2024/8/17","65",17:08:00,"Saturday","Operations - Operator","S",8479,1
"2024/8/17","52",17:09:00,"Saturday","General Delay",NA,0,0
"2024/8/17","57",17:09:00,"Saturday","Diversion","N",3291,1
"2024/8/17","20",17:23:00,"Saturday","Security","E",8560,1
"2024/8/17","985",17:30:00,"Saturday","Operations - Operator","S",3420,1
"2024/8/17","129",17:30:00,"Saturday","Mechanical","E",9218,1
"2024/8/17","29",17:30:00,"Saturday","Mechanical","N",9039,1
"2024/8/17","42",17:36:00,"Saturday","Cleaning - Unsanitary","E",9201,1
"2024/8/17","123",17:37:00,"Saturday","Diversion","N",8110,1
"2024/8/17","89",17:41:00,"Saturday","Operations - Operator","E",8344,1
"2024/8/17","35",17:43:00,"Saturday","Mechanical","S",7283,1
"2024/8/17","102",17:45:00,"Saturday","Operations - Operator","S",3437,1
"2024/8/17","125",17:48:00,"Saturday","Diversion","E",7044,1
"2024/8/17","60",17:52:00,"Saturday","Diversion","S",3508,1
"2024/8/17","86",17:56:00,"Saturday","Mechanical","E",3478,1
"2024/8/17","510",17:56:00,"Saturday","Security","W",8730,1
"2024/8/17","9",18:02:00,"Saturday","Emergency Services","S",8477,1
"2024/8/17","96",18:03:00,"Saturday","Mechanical","S",1394,1
"2024/8/17","116",18:04:00,"Saturday","Operations - Operator","S",1262,1
"2024/8/17","13",18:06:00,"Saturday","General Delay",NA,0,0
"2024/8/17","98",18:09:00,"Saturday","General Delay","N",3536,0
"2024/8/17","61",18:16:00,"Saturday","Mechanical","S",7118,1
"2024/8/17","11",18:16:00,"Saturday","Operations - Operator","S",8771,1
"2024/8/17","11",18:16:00,"Saturday","Operations - Operator","S",8771,1
"2024/8/17","11",18:16:00,"Saturday","Operations - Operator","E",8861,1
"2024/8/17","108",18:23:00,"Saturday","Mechanical","N",8893,1
"2024/8/17","935",18:35:00,"Saturday","Mechanical","S",1351,1
"2024/8/17","86",18:43:00,"Saturday","Operations - Operator","E",1264,1
"2024/8/17","960",18:46:00,"Saturday","Operations - Operator","W",7105,1
"2024/8/17","28",18:48:00,"Saturday","Diversion","S",7219,0
"2024/8/17","131",19:01:00,"Saturday","Cleaning - Unsanitary","E",1235,1
"2024/8/17","19",19:05:00,"Saturday","Security","W",8487,1
"2024/8/17","102",19:07:00,"Saturday","Operations - Operator","S",3415,1
"2024/8/17","903",19:12:00,"Saturday","Mechanical","E",9411,1
"2024/8/17","95",19:15:00,"Saturday","Collision - TTC","W",3416,1
"2024/8/17","939",19:26:00,"Saturday","Operations - Operator",NA,3225,1
"2024/8/17","95",19:32:00,"Saturday","Mechanical","E",1230,1
"2024/8/17","118",19:43:00,"Saturday","Mechanical","N",8387,1
"2024/8/17","69",20:05:00,"Saturday","Mechanical","S",8470,1
"2024/8/17","95",20:23:00,"Saturday","Mechanical","W",1249,1
"2024/8/17","960",20:30:00,"Saturday","Investigation","N",3477,1
"2024/8/17","52",20:32:00,"Saturday","Security","W",8921,1
"2024/8/17","34",21:10:00,"Saturday","Investigation","E",8788,1
"2024/8/17","36",21:11:00,"Saturday","Mechanical","E",1357,1
"2024/8/17","52",21:13:00,"Saturday","Security","E",8911,1
"2024/8/17","86",21:27:00,"Saturday","Operations - Operator","E",3471,1
"2024/8/17","29",21:39:00,"Saturday","Operations - Operator","S",9431,0
"2024/8/17","47",21:41:00,"Saturday","Diversion","E",3520,1
"2024/8/17","9",21:48:00,"Saturday","Mechanical","N",8561,1
"2024/8/17","133",21:55:00,"Saturday","Operations - Operator","S",1270,1
"2024/8/17","35",21:58:00,"Saturday","Mechanical",NA,1079,1
"2024/8/17","60",22:00:00,"Saturday","Mechanical","S",3511,1
"2024/8/17","45",22:02:00,"Saturday","Operations - Operator","S",7314,1
"2024/8/17","122",22:15:00,"Saturday","Mechanical","E",1223,1
"2024/8/17","47",22:25:00,"Saturday","General Delay",NA,0,0
"2024/8/17",NA,22:31:00,"Saturday","Operations - Operator",NA,7260,0
"2024/8/17","66",22:31:00,"Saturday","Mechanical","N",3320,1
"2024/8/17","120",22:32:00,"Saturday","Mechanical","N",3700,1
"2024/8/17","88",22:51:00,"Saturday","Diversion","W",8725,1
"2024/8/17","35",22:54:00,"Saturday","Cleaning - Unsanitary","S",7238,1
"2024/8/17","106",23:07:00,"Saturday","Cleaning - Unsanitary","W",8362,1
"2024/8/17","34",23:31:00,"Saturday","Mechanical","W",8788,1
"2024/8/17","89",23:31:00,"Saturday","Operations - Operator","N",3501,1
"2024/8/17","34",23:41:00,"Saturday","Diversion","W",8620,1
"2024/8/17","63",23:42:00,"Saturday","General Delay",NA,0,0
"2024/8/17","67",23:42:00,"Saturday","Diversion","N",8729,1
"2024/8/17","35",00:15:00,"Saturday","Diversion","S",7238,1
"2024/8/17","89",00:40:00,"Saturday","Emergency Services",NA,7003,1
"2024/8/17","300",01:53:00,"Saturday","Diversion",NA,8195,0
"2024/8/17","320",01:56:00,"Saturday","Diversion","N",8449,0
"2024/8/18","96",02:08:00,"Sunday","Security","S",8959,1
"2024/8/18","336",02:10:00,"Sunday","Diversion","W",8949,1
"2024/8/18","8",02:16:00,"Sunday","Emergency Services","S",8550,1
"2024/8/18","324",02:39:00,"Sunday","Operations - Operator","S",8463,1
"2024/8/18","300",02:44:00,"Sunday","Emergency Services",NA,8609,1
"2024/8/18","40",03:10:00,"Sunday","General Delay","E",8170,0
"2024/8/18","307",03:33:00,"Sunday","Vision","S",7063,1
"2024/8/18","329",03:36:00,"Sunday","Security","S",3528,0
"2024/8/18","44",03:55:00,"Sunday","Diversion",NA,8195,1
"2024/8/18","320",03:57:00,"Sunday","Mechanical","S",8747,1
"2024/8/18","105",05:10:00,"Sunday","Security","S",3528,0
"2024/8/18","36",05:45:00,"Sunday","Vision","W",8954,1
"2024/8/18","300",06:04:00,"Sunday","Security","S",8565,0
"2024/8/18","300",06:05:00,"Sunday","Security","S",7232,0
"2024/8/18","85",06:05:00,"Sunday","Mechanical","W",1653,1
"2024/8/18","34",06:05:00,"Sunday","Security","S",8741,0
"2024/8/18","47",06:15:00,"Sunday","Utilized Off Route","N",8364,1
"2024/8/18","29",06:22:00,"Sunday","Utilized Off Route","S",9445,1
"2024/8/18","102",06:30:00,"Sunday","Utilized Off Route","S",3408,1
"2024/8/18","37",06:38:00,"Sunday","Utilized Off Route","S",3364,1
"2024/8/18","85",06:57:00,"Sunday","Security","E",3487,1
"2024/8/18","59",07:15:00,"Sunday","Mechanical","E",3534,1
"2024/8/18","62",07:19:00,"Sunday","Vision","N",8577,1
"2024/8/18","116",07:40:00,"Sunday","Operations - Operator",NA,1299,1
"2024/8/18","939",07:42:00,"Sunday","Mechanical","W",3120,1
"2024/8/18","100",07:43:00,"Sunday","Mechanical","S",8767,1
"2024/8/18","118",07:50:00,"Sunday","Utilized Off Route","W",7024,1
"2024/8/18","165",07:51:00,"Sunday","Utilized Off Route","E",8885,1
"2024/8/18","63",07:52:00,"Sunday","Cleaning - Unsanitary","S",3477,1
"2024/8/18","95",07:54:00,"Sunday","Operations - Operator","W",1560,1
"2024/8/18","47",07:57:00,"Sunday","Diversion","N",3549,1
"2024/8/18","47",07:57:00,"Sunday","General Delay","S",3549,1
"2024/8/18","60",08:00:00,"Sunday","Utilized Off Route","E",7118,1
"2024/8/18","32",08:04:00,"Sunday","Utilized Off Route",NA,7261,1
"2024/8/18","90",08:07:00,"Sunday","Mechanical","S",7053,1
"2024/8/18","95",08:38:00,"Sunday","Collision - TTC","E",1586,1
"2024/8/18","29",08:39:00,"Sunday","Mechanical","N",9431,1
"2024/8/18","54",08:47:00,"Sunday","Security","W",8666,1
"2024/8/18","46",08:50:00,"Sunday","Mechanical","N",8167,0
"2024/8/18","20",08:55:00,"Sunday","Security","W",8600,1
"2024/8/18","8",08:57:00,"Sunday","Security",NA,8545,1
"2024/8/18","32",08:58:00,"Sunday","Security","S",9015,0
"2024/8/18","929",09:04:00,"Sunday","Mechanical","N",9146,1
"2024/8/18","927",09:09:00,"Sunday","Operations - Operator",NA,8849,1
"2024/8/18","927",09:21:00,"Sunday","Operations - Operator","N",8849,1
"2024/8/18","14",09:34:00,"Sunday","Security",NA,7274,0
"2024/8/18","37",10:13:00,"Sunday","Mechanical","N",8185,1
"2024/8/18","95",10:28:00,"Sunday","Mechanical","E",1211,1
"2024/8/18","95",10:33:00,"Sunday","Mechanical",NA,1211,1
"2024/8/18","116",10:33:00,"Sunday","Cleaning - Unsanitary",NA,1320,1
"2024/8/18","85",10:35:00,"Sunday","Mechanical","E",3433,1
"2024/8/18",NA,10:37:00,"Sunday","Operations - Operator","E",8671,0
"2024/8/18","42",10:47:00,"Sunday","Cleaning - Unsanitary","S",3247,1
"2024/8/18","168",10:50:00,"Sunday","Mechanical","S",7202,1
"2024/8/18","35",11:01:00,"Sunday","Security","S",1350,1
"2024/8/18","47",11:40:00,"Sunday","General Delay","N",3508,1
"2024/8/18","60",11:41:00,"Sunday","Operations - Operator","E",3509,1
"2024/8/18","95",11:44:00,"Sunday","Investigation","S",1586,1
"2024/8/18","94",12:29:00,"Sunday","Security","W",8426,0
"2024/8/18","65",12:35:00,"Sunday","Mechanical","N",8557,1
"2024/8/18","84",12:55:00,"Sunday","Mechanical","S",1386,1
"2024/8/18","86",13:05:00,"Sunday","Security","W",1579,1
"2024/8/18","131",13:10:00,"Sunday","Operations - Operator","E",1249,1
"2024/8/18","7",13:21:00,"Sunday","Security","S",7018,1
"2024/8/18","16",13:28:00,"Sunday","Mechanical","S",8561,1
"2024/8/18","939",13:56:00,"Sunday","Cleaning - Unsanitary","E",3288,1
"2024/8/18","43",14:08:00,"Sunday","Mechanical","S",3121,1
"2024/8/18","19",14:21:00,"Sunday","Diversion","N",8604,0
"2024/8/18","36",14:24:00,"Sunday","Diversion","W",3593,0
"2024/8/18","95",14:25:00,"Sunday","Collision - TTC","E",1575,1
"2024/8/18","95",14:29:00,"Sunday","Operations - Operator","E",3424,1
"2024/8/18","62",14:39:00,"Sunday","Vision","E",8428,1
"2024/8/18","86",14:40:00,"Sunday","Mechanical","S",3479,1
"2024/8/18","22",14:43:00,"Sunday","Vision","E",8569,1
"2024/8/18","905",15:13:00,"Sunday","Mechanical","E",9059,1
"2024/8/18","134",15:22:00,"Sunday","Mechanical","E",1555,1
"2024/8/18","100",15:24:00,"Sunday","General Delay","W",8738,0
"2024/8/18","114",15:32:00,"Sunday","Diversion",NA,8616,1
"2024/8/18","121",15:33:00,"Sunday","Diversion",NA,8430,1
"2024/8/18","86",15:35:00,"Sunday","Cleaning - Unsanitary","E",1218,1
"2024/8/18","202",15:36:00,"Sunday","Diversion","S",8633,1
"2024/8/18","116",15:36:00,"Sunday","Mechanical",NA,1223,1
"2024/8/18","20",15:36:00,"Sunday","Cleaning - Unsanitary","E",8600,1
"2024/8/18","91",15:38:00,"Sunday","Collision - TTC","W",8634,1
"2024/8/18","63",15:39:00,"Sunday","Security","S",7087,1
"2024/8/18","51",15:42:00,"Sunday","Mechanical",NA,3115,1
"2024/8/18","70",15:44:00,"Sunday","Collision - TTC","N",8550,1
"2024/8/18","38",15:51:00,"Sunday","Mechanical","W",1633,1
"2024/8/18","70",15:52:00,"Sunday","Diversion","E",8550,0
"2024/8/18","91",15:54:00,"Sunday","Diversion","N",8838,1
"2024/8/18","165",15:56:00,"Sunday","Emergency Services","S",3602,1
"2024/8/18","54",16:20:00,"Sunday","Mechanical","S",8864,1
"2024/8/18","905",16:26:00,"Sunday","Mechanical","S",9078,1
"2024/8/18","19",16:29:00,"Sunday","Collision - TTC","S",8450,1
"2024/8/18","47",16:31:00,"Sunday","Investigation","N",8382,1
"2024/8/18","165",16:39:00,"Sunday","General Delay","N",8935,0
"2024/8/18","94",16:42:00,"Sunday","Operations - Operator","S",8472,1
"2024/8/18","96",16:47:00,"Sunday","General Delay",NA,0,0
"2024/8/18","32",16:48:00,"Sunday","Operations - Operator","W",7307,1
"2024/8/18","47",17:00:00,"Sunday","General Delay",NA,0,0
"2024/8/18","116",17:00:00,"Sunday","Mechanical","W",1207,1
"2024/8/18","121",17:26:00,"Sunday","Collision - TTC","E",8562,1
"2024/8/18","63",17:27:00,"Sunday","Mechanical","W",7081,1
"2024/8/18","130",17:28:00,"Sunday","General Delay","W",1272,1
"2024/8/18","37",17:31:00,"Sunday","Cleaning - Unsanitary","N",8191,1
"2024/8/18","8",17:35:00,"Sunday","Mechanical","S",8960,1
"2024/8/18","52",17:43:00,"Sunday","Diversion","E",3560,1
"2024/8/18","68",17:45:00,"Sunday","Mechanical","E",3282,1
"2024/8/18","131",17:48:00,"Sunday","General Delay","W",1549,1
"2024/8/18","985",17:56:00,"Sunday","Mechanical","W",9048,1
"2024/8/18","86",18:00:00,"Sunday","Operations - Operator","W",1323,1
"2024/8/18","63",18:01:00,"Sunday","General Delay",NA,0,0
"2024/8/18","90",18:09:00,"Sunday","Operations - Operator","W",8614,1
"2024/8/18","43",18:34:00,"Sunday","Vision","S",3299,1
"2024/8/18","85",18:42:00,"Sunday","Cleaning - Unsanitary",NA,1269,1
"2024/8/18","121",18:47:00,"Sunday","Diversion","W",8562,1
"2024/8/18","16",18:59:00,"Sunday","Mechanical",NA,8526,1
"2024/8/18","22",19:00:00,"Sunday","General Delay",NA,0,0
"2024/8/18","29",19:02:00,"Sunday","Vision","S",9465,1
"2024/8/18","54",19:11:00,"Sunday","Mechanical","E",8836,1
"2024/8/18","54",19:26:00,"Sunday","Emergency Services",NA,8774,1
"2024/8/18","89",19:56:00,"Sunday","Operations - Operator","S",7014,1
"2024/8/18","7",20:06:00,"Sunday","General Delay",NA,0,0
"2024/8/18","16",20:14:00,"Sunday","Mechanical","N",8561,1
"2024/8/18","95",20:17:00,"Sunday","Operations - Operator","W",1286,1
"2024/8/18","97",20:28:00,"Sunday","Mechanical","S",8348,1
"2024/8/18","52",20:45:00,"Sunday","Emergency Services",NA,3544,0
"2024/8/18","939",20:45:00,"Sunday","Operations - Operator",NA,3248,1
"2024/8/18","8",20:59:00,"Sunday","Diversion","S",8584,1
"2024/8/18","35",21:00:00,"Sunday","Mechanical","N",1419,1
"2024/8/18","63",21:04:00,"Sunday","Vision","N",7114,1
"2024/8/18","36",21:05:00,"Sunday","Operations - Operator","W",3593,1
"2024/8/18","102",21:10:00,"Sunday","Mechanical","N",3431,1
"2024/8/18","62",21:10:00,"Sunday","Diversion","W",8428,1
"2024/8/18","97",21:26:00,"Sunday","Cleaning - Unsanitary","S",7032,1
"2024/8/18","90",21:36:00,"Sunday","Mechanical","S",7036,1
"2024/8/18","135",21:44:00,"Sunday","Mechanical","W",8544,1
"2024/8/18","67",21:47:00,"Sunday","General Delay","S",8776,1
"2024/8/18","52",21:49:00,"Sunday","Vision","W",3609,1
"2024/8/18","7",21:57:00,"Sunday","Security","S",3500,1
"2024/8/18","927",22:57:00,"Sunday","Mechanical","S",3631,0
"2024/8/18","62",23:19:00,"Sunday","Vision","W",8498,1
"2024/8/18","63",23:36:00,"Sunday","Diversion",NA,7056,1
"2024/8/18","95",23:42:00,"Sunday","Mechanical","W",3529,1
"2024/8/18","87",00:10:00,"Sunday","Security",NA,8407,1
"2024/8/18","35",00:15:00,"Sunday","Mechanical","N",1004,1
"2024/8/18","89",01:05:00,"Sunday","Collision - TTC","N",7120,0
"2024/8/18","7",01:15:00,"Sunday","Vision","S",7070,1
"2024/8/18","86",01:24:00,"Sunday","Operations - Operator","E",3453,1
"2024/8/19","927",02:59:00,"Monday","Operations - Operator","E",8905,1
"2024/8/19","320",04:01:00,"Monday","Security","E",8941,1
"2024/8/19","24",04:40:00,"Monday","Operations - Operator","N",8457,1
"2024/8/19","102",04:48:00,"Monday","Mechanical","N",3410,1
"2024/8/19","329",05:06:00,"Monday","Mechanical","N",1079,0
"2024/8/19","935",05:16:00,"Monday","Mechanical","N",1419,1
"2024/8/19","73",05:17:00,"Monday","Mechanical","N",8209,1
"2024/8/19","73",05:19:00,"Monday","Operations - Operator","N",8212,1
"2024/8/19","996",05:24:00,"Monday","Security","E",8921,1
"2024/8/19","71",05:30:00,"Monday","Operations - Operator",NA,7238,1
"2024/8/19","161",05:35:00,"Monday","Operations - Operator",NA,7310,1
"2024/8/19","48",05:46:00,"Monday","Vision","N",8177,1
"2024/8/19","996",06:03:00,"Monday","Operations - Operator","E",8921,1
"2024/8/19","320",06:11:00,"Monday","Emergency Services","E",3542,0
"2024/8/19","65",06:12:00,"Monday","Mechanical",NA,8448,1
"2024/8/19","924",06:13:00,"Monday","Emergency Services","E",8517,1
"2024/8/19","927",06:23:00,"Monday","Security","E",3571,1
"2024/8/19","165",06:26:00,"Monday","Emergency Services","S",8891,1
"2024/8/19","19",06:32:00,"Monday","Diversion",NA,8499,1
"2024/8/19","38",06:45:00,"Monday","Mechanical","E",3497,1
"2024/8/19","165",06:51:00,"Monday","Mechanical","E",8931,1
"2024/8/19","69",06:54:00,"Monday","Mechanical","S",8420,1
"2024/8/19","97",06:57:00,"Monday","Diversion","N",7088,1
"2024/8/19","903",07:03:00,"Monday","Mechanical","S",9406,1
"2024/8/19","45",07:16:00,"Monday","Mechanical",NA,7321,1
"2024/8/19","71",07:25:00,"Monday","Operations - Operator",NA,7282,1
"2024/8/19","36",07:26:00,"Monday","Mechanical","E",9107,1
"2024/8/19","95",07:28:00,"Monday","Mechanical","W",1296,1
"2024/8/19","89",07:39:00,"Monday","Collision - TTC","S",8365,1
"2024/8/19","59",07:59:00,"Monday","Operations - Operator","S",7094,1
"2024/8/19","13",07:59:00,"Monday","Mechanical","N",3511,1
"2024/8/19","929",08:07:00,"Monday","Mechanical","S",9151,1
"2024/8/19","52",08:21:00,"Monday","Mechanical","W",1337,1
"2024/8/19","35",08:32:00,"Monday","Mechanical","E",1407,1
"2024/8/19","32",08:36:00,"Monday","Mechanical",NA,3746,1
"2024/8/19","32",08:37:00,"Monday","Mechanical","W",1409,1
"2024/8/19","44",08:48:00,"Monday","Operations - Operator","S",8173,1
"2024/8/19","86",09:11:00,"Monday","Cleaning - Unsanitary","W",3651,1
"2024/8/19","63",09:24:00,"Monday","Collision - TTC","S",7020,1
"2024/8/19","53",09:31:00,"Monday","Mechanical","W",3182,1
"2024/8/19","555",09:32:00,"Monday","Collision - TTC",NA,7233,0
"2024/8/19","95",09:37:00,"Monday","Operations - Operator","S",3529,1
"2024/8/19","7",09:58:00,"Monday","Vision","S",9018,1
"2024/8/19","995",09:59:00,"Monday","Mechanical","S",1247,1
"2024/8/19","32",10:00:00,"Monday","Mechanical",NA,7258,1
"2024/8/19","68",10:42:00,"Monday","Security",NA,3198,0
"2024/8/19","118",11:06:00,"Monday","General Delay",NA,0,0
"2024/8/19","52",11:24:00,"Monday","Mechanical","N",1385,1
"2024/8/19","38",11:56:00,"Monday","Operations - Operator",NA,1331,1
"2024/8/19","29",12:55:00,"Monday","Vision","N",9025,1
"2024/8/19","939",12:59:00,"Monday","Cleaning - Unsanitary","E",9210,1
"2024/8/19","54",13:16:00,"Monday","Emergency Services","E",8723,1
"2024/8/19","7",13:46:00,"Monday","Operations - Operator","S",9004,1
"2024/8/19","37",14:17:00,"Monday","Operations - Operator","E",8322,1
"2024/8/19","996",14:30:00,"Monday","Mechanical","W",3593,1
"2024/8/19","905",14:35:00,"Monday","Operations - Operator","W",1315,1
"2024/8/19","116",14:35:00,"Monday","Mechanical","N",3449,1
"2024/8/19","84",14:37:00,"Monday","Collision - TTC","E",3575,1
"2024/8/19","600",14:44:00,"Monday","Mechanical",NA,1586,0
"2024/8/19","905",14:50:00,"Monday","Mechanical","W",1222,1
"2024/8/19","95",14:50:00,"Monday","Mechanical","E",3498,1
"2024/8/19","46",14:59:00,"Monday","Cleaning - Unsanitary","N",8147,1
"2024/8/19","123",15:00:00,"Monday","Operations - Operator","N",8326,1
"2024/8/19","43",15:17:00,"Monday","Emergency Services","N",3242,1
"2024/8/19","32",15:22:00,"Monday","Operations - Operator","E",7276,1
"2024/8/19","35",15:24:00,"Monday","Mechanical","S",1356,1
"2024/8/19","960",15:24:00,"Monday","Mechanical",NA,8377,1
"2024/8/19","102",15:32:00,"Monday","Diversion","N",0,1
"2024/8/19","25",15:37:00,"Monday","Security","S",8696,1
"2024/8/19","98",15:38:00,"Monday","Mechanical",NA,8388,1
"2024/8/19","902",15:38:00,"Monday","Diversion","N",0,1
"2024/8/19","46",15:44:00,"Monday","Mechanical","N",8300,1
"2024/8/19","927",15:51:00,"Monday","Collision - TTC","E",8944,1
"2024/8/19","90",15:54:00,"Monday","Operations - Operator","N",3522,0
"2024/8/19","32",16:04:00,"Monday","Vision","W",7331,1
"2024/8/19","161",16:11:00,"Monday","Security",NA,7223,1
"2024/8/19","924",16:15:00,"Monday","Mechanical","E",8435,1
"2024/8/19","12",16:15:00,"Monday","Mechanical","N",3715,1
"2024/8/19","935",16:25:00,"Monday","Mechanical","S",1402,1
"2024/8/19","41",16:32:00,"Monday","Operations - Operator","N",9455,1
"2024/8/19","122",16:39:00,"Monday","Investigation",NA,1203,1
"2024/8/19","52",16:49:00,"Monday","Operations - Operator","W",3544,1
"2024/8/19","116",17:10:00,"Monday","Cleaning - Unsanitary","S",1560,1
"2024/8/19","51",17:14:00,"Monday","Vision","E",3265,1
"2024/8/19","51",17:17:00,"Monday","Vision","W",3265,1
"2024/8/19","59",17:19:00,"Monday","Collision - TTC","E",7094,1
"2024/8/19","937",17:19:00,"Monday","Mechanical",NA,8303,0
"2024/8/19","902",17:20:00,"Monday","Security","E",9061,1
"2024/8/19","114",17:25:00,"Monday","General Delay",NA,0,0
"2024/8/19","36",17:30:00,"Monday","Operations - Operator","N",9085,1
"2024/8/19","39",17:37:00,"Monday","Diversion","E",9234,1
"2024/8/19","929",17:37:00,"Monday","Operations - Operator","S",7285,1
"2024/8/19","945",17:42:00,"Monday","Investigation","N",7249,1
"2024/8/19","12",17:45:00,"Monday","Security","S",8610,1
"2024/8/19","945",17:46:00,"Monday","Mechanical","S",7261,1
"2024/8/19","52",18:04:00,"Monday","Mechanical","S",1332,1
"2024/8/19","35",18:04:00,"Monday","Operations - Operator","N",1350,1
"2024/8/19","68",18:19:00,"Monday","Security","N",3200,0
"2024/8/19","36",18:21:00,"Monday","Mechanical","N",3701,1
"2024/8/19","94",18:23:00,"Monday","Operations - Operator","N",8518,1
"2024/8/19","169",18:25:00,"Monday","Mechanical",NA,1327,1
"2024/8/19","941",18:32:00,"Monday","Mechanical",NA,9033,1
"2024/8/19","43",18:39:00,"Monday","Mechanical",NA,9225,1
"2024/8/19","43",18:53:00,"Monday","Emergency Services","N",3281,1
"2024/8/19","22",18:59:00,"Monday","Mechanical",NA,8450,1
"2024/8/19","929",19:00:00,"Monday","Vision","N",9459,1
"2024/8/19","118",19:26:00,"Monday","General Delay","S",8366,1
"2024/8/19","952",19:39:00,"Monday","Security",NA,8873,0
"2024/8/19","116",19:55:00,"Monday","Cleaning - Unsanitary","E",3491,1
"2024/8/19","45",20:04:00,"Monday","Mechanical","N",7266,1
"2024/8/19","102",20:05:00,"Monday","Operations - Operator","N",3410,1
"2024/8/19","999",20:19:00,"Monday","Emergency Services","S",3287,0
